	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
cg22303418	0.337209302	0.12311747	0.526797635	0.46819407	0.244060943	0.095667579	0.38140296	0.202229611	0.457563588	0.358964286	0.322750379	0.278937107	0.349187935	0.297268685	0.218462954	0.406264455	0.300457218	0.593149136	0.53609675	0.497291421	0.324553416	0.106359406
cg23652859	0.054946004	0.471735165	0.296785029	0.634512546	0.04711036	0.176851626	0.205742897	0.207786165	0.143561869	0.122910251	0.127426131	0.423714479	0.204150605	0.499368904	0.122220707	0.130005147	0.18592331	0.504459225	0.07560647	0.055262844	0.196401309	0.089169944
cg12878400	0.468824282	0.530694062	0.480943739	0.549944506	0.505296745	0.420471582	0.58805299	0.552439232	0.567867366	0.58828472	0.624471329	0.509064609	0.525040388	0.618476813	0.567037995	0.53291351	0.28505173	0.625682247	0.57093938	0.472287935	0.602413355	0.443176299
cg17861618	0.834776362	0.647331489	0.778965266	0.717255717	0.91959528	0.694458911	0.777755913	0.766849654	0.727454607	0.691404998	0.74021447	0.741560695	0.789211673	0.816337197	0.866345431	0.870782125	0.886359201	0.881814843	0.884262253	0.789095267	0.826235741	0.84802363
cg05684891	0.036635007	0.038101177	0.050727147	0.09228614	0.041242022	0.037147935	0.048212545	0.041047617	0.03867375	0.042687364	0.04271976	0.093118177	0.04041606	0.058649174	0.047838362	0.037152477	0.064844535	0.043639381	0.044589797	0.049833158	0.045952298	0.050061361
cg03896611	0.14104802	0.381104324	0.214341777	0.366231621	0.221774438	0.330495953	0.266778031	0.343669016	0.182341283	0.176109506	0.175883069	0.31385696	0.210307358	0.247934896	0.118645625	0.351179594	0.319746006	0.149434282	0.322455148	0.260746426	0.270558884	0.30317978
cg12664119	0.140568581	0.113753091	0.210674818	0.451130376	0.245688756	0.427894551	0.308974779	0.364454142	0.289141675	0.343390828	0.337011373	0.4245681	0.310669607	0.275225501	0.237788597	0.19455306	0.259044098	0.502314395	0.226673677	0.215571857	0.371834534	0.297499752
cg02781618	0.080232706	0.062315167	0.124172116	0.084550886	0.121400568	0.063583904	0.107562895	0.085928983	0.128921853	0.082728403	0.069023409	0.140689674	0.093913858	0.077854621	0.083000782	0.077967082	0.072657461	0.079621729	0.073425885	0.073586657	0.080874186	0.078806239
cg26949694	0.166213869	0.179002126	0.061847015	0.070614571	0.110358442	0.247282969	0.184450465	0.130954668	0.263519027	0.240179243	0.136229023	0.251097171	0.24608092	0.20689149	0.15544104	0.147791566	0.237286117	0.311445108	0.355572078	0.049879968	0.234239717	0.254904483
cg25651783	0.205286778	0.188615123	0.352033221	0.516490355	0.096441999	0.172125436	0.153081081	0.093505455	0.07865043	0.079134779	0.158278651	0.23805923	0.117967332	0.204573148	0.089397432	0.117687893	0.093667697	0.104571126	0.092078698	0.087497853	0.089973491	0.103733348
cg24437737	0.058576748	0.051248987	0.050266764	0.042943141	0.064972184	0.051437912	0.110001348	0.065202844	0.068286998	0.105494763	0.093965117	0.065691489	0.106063825	0.069621892	0.264801456	0.092439677	0.081483466	0.059824047	0.101045667	0.053620505	0.11022084	0.058010424
cg07515989	0.189681055	0.213128469	0.36120745	0.30544294	0.258062779	0.346538499	0.397917656	0.239545057	0.283942594	0.313820723	0.357639902	0.221579961	0.245611617	0.238438066	0.240019219	0.170175895	0.325964559	0.3343524	0.159702423	0.326276745	0.299861316	0.218671653
cg11668749	0.089289819	0.037135279	0.077444295	0.079638178	0.161615732	0.142610402	0.242912643	0.150054004	0.172458003	0.141302965	0.28197639	0.296387866	0.258708429	0.375254158	0.109947907	0.202291308	0.13561883	0.161461371	0.15090393	0.070420758	0.402466047	0.103650389
cg19841005	0.059273057	0.063555945	0.175166155	0.275734559	0.064174699	0.071877551	0.068233858	0.107345018	0.100507181	0.073129386	0.097688939	0.08189997	0.06961384	0.077257437	0.084647303	0.08397499	0.273277606	0.07039858	0.110335009	0.086014445	0.077644601	0.078136201
cg06338710	0.527098803	0.469146639	0.587676341	0.75614012	0.812906143	0.871420402	0.85306497	0.655815934	0.254153041	0.374706331	0.903923305	0.928121741	0.715920996	0.769487924	0.672874807	0.778819456	0.781212452	0.882410183	0.798752462	0.889498921	0.40802649	0.837982655
cg11229862	0.049413357	0.085252664	0.33641248	0.364455593	0.048546484	0.052113294	0.10479103	0.055746216	0.044360902	0.073942169	0.029368017	0.093982989	0.080782952	0.088998936	0.052616291	0.100090611	0.122057504	0.111981789	0.049137393	0.143124098	0.03650482	0.029200675
cg25802093	0.209749018	0.239085995	0.501879833	0.165422747	0.310256043	0.242825099	0.268474329	0.434648536	0.077538231	0.271175979	0.159532533	0.29050785	0.303331172	0.234488459	0.35458228	0.090086224	0.509704483	0.154200727	0.242941087	0.167348995	0.15134784	0.299621898
cg01819512	0.320375188	0.070979756	0.137976076	0.213	0.141990505	0.304410427	0.206530125	0.083024598	0.248719476	0.293100678	0.11678617	0.273539085	0.254551272	0.229633257	0.227619862	0.181652102	0.196159	0.133333333	0.176314408	0.088287834	0.199589359	0.090107946
cg22158769	0.038682816	0.019731964	0.028213413	0.023032199	0.031176283	0.026694509	0.070630037	0.035414511	0.031400385	0.015887659	0.043249869	0.061660217	0.039399175	0.025679433	0.059678934	0.026904216	0.0204145	0.031517316	0.027661064	0.024990061	0.038465291	0.012624562
cg23690893	0.469887492	0.06480601	0.372835584	0.14452291	0.450338983	0.440213464	0.334984695	0.260851279	0.42403808	0.344709538	0.347618663	0.379998872	0.407326141	0.338529758	0.46417962	0.246511378	0.166993721	0.31563016	0.254286209	0.348464619	0.373056818	0.257771955
cg02466113	0.100414979	0.065771907	0.095255519	0.19069614	0.074308712	0.053293367	0.074171056	0.084086204	0.092321793	0.05661644	0.087557254	0.088676111	0.083289932	0.071477141	0.085843525	0.091696564	0.082172147	0.114885457	0.11505102	0.0805783	0.085523385	0.086856651
cg05088515	0.713865848	0.697045634	0.589901248	0.69428066	0.687329626	0.643852978	0.681347859	0.6066987	0.606961873	0.679352034	0.627831118	0.661460023	0.656833144	0.647947412	0.647934813	0.649991086	0.647885727	0.663545744	0.678624712	0.664467115	0.68100807	0.655203907
cg13475665	0.040578099	0.041340578	0.122453169	0.260849204	0.038851008	0.035615707	0.045627163	0.070729271	0.053004171	0.040480922	0.042479608	0.047338994	0.071219287	0.056187262	0.055137101	0.060363317	0.037448786	0.043149683	0.097697023	0.033243773	0.046431149	0.040260039
cg19690984	0.090834081	0.060354699	0.098771921	0.341846042	0.083381041	0.104391206	0.094883389	0.064803519	0.063481911	0.05638319	0.059704315	0.070230751	0.077262951	0.080602692	0.139686273	0.071888244	0.076560414	0.058731132	0.090760777	0.060508524	0.057829851	0.065048594
cg11618529	0.297989899	0.11234295	0.09330725	0.099441262	0.166447483	0.395930624	0.18150251	0.251022136	0.116864949	0.091821847	0.096096789	0.187469232	0.147136647	0.330863283	0.320105822	0.284827537	0.193250395	0.167097279	0.13161607	0.099942132	0.166857734	0.099856488
cg13080379	0.072873747	0.069072699	0.522750346	0.101396955	0.102153	0.094650825	0.15280345	0.076617798	0.079905514	0.097178203	0.093195461	0.157888444	0.119603979	0.106396673	0.087418362	0.135424766	0.089306622	0.083985054	0.086949514	0.081807522	0.113022942	0.09443172
cg24073146	0.90712718	0.939171152	0.926360323	0.937863892	0.942776929	0.933270438	0.87916034	0.849084036	0.929811301	0.967243675	0.86126688	0.919212946	0.932506092	0.915626452	0.76419385	0.91023136	0.952782229	0.867600656	0.904375578	0.902821902	0.92900003	0.938839492
cg09287190	0.554578422	0.188045977	0.279110336	0.321069073	0.325440529	0.367657518	0.385572229	0.141088512	0.654920744	0.42173516	0.448871071	0.576897601	0.372196204	0.440354567	0.566436665	0.476920356	0.318156763	0.548215245	0.463479523	0.140342229	0.412906447	0.333069923
cg06902607	0.184683754	0.176238196	0.344983656	0.218891268	0.201829925	0.188427749	0.203827371	0.203528151	0.289935036	0.202999625	0.147307662	0.235715587	0.186482408	0.235893355	0.13780417	0.284193564	0.190390313	0.202101528	0.254509529	0.187813022	0.176199566	0.174561337
cg22536150	0.165693589	0.264339933	0.136776748	0.137473451	0.173761318	0.113379325	0.20634981	0.155363815	0.15087766	0.169559878	0.226395619	0.153887089	0.147990662	0.20366535	0.18344377	0.201648938	0.196891337	0.378739444	0.161281431	0.121849512	0.169781986	0.112079306
cg24035245	0.088881103	0.067458151	0.102754237	0.095926413	0.168113562	0.093194067	0.212059642	0.060413355	0.200026552	0.128267786	0.175247059	0.223767345	0.169970998	0.190256543	0.091313929	0.090882731	0.150447925	0.181508869	0.057933371	0.064392585	0.112585034	0.075973817
cg14556683	0.302674711	0.431109234	0.203546068	0.19723387	0.129315787	0.243399609	0.324723546	0.293682427	0.134619462	0.463045034	0.277285796	0.366464855	0.224196565	0.260828919	0.330180813	0.10931348	0.166401303	0.407500867	0.13028686	0.141184413	0.130921238	0.053212598
cg21810664	0.57899502	0.491280404	0.673350582	0.583680762	0.653134699	0.67547336	0.667006629	0.588936085	0.455420398	0.621490887	0.675624407	0.619020073	0.620460194	0.738982195	0.535818951	0.60812218	0.408358082	0.649784017	0.636394968	0.624612862	0.716562363	0.566612357
cg15157455	0.090958591	0.044558741	0.058225253	0.102544601	0.097919262	0.094101202	0.149029333	0.136263846	0.082896118	0.118448439	0.097936137	0.104787374	0.181406473	0.109571558	0.26531623	0.103589435	0.087679422	0.102017594	0.129729317	0.133530854	0.162215374	0.089451294
cg25845326	0.880297089	0.531349467	0.966805109	0.760156383	0.707489136	0.874901102	0.810645608	0.715728107	0.904165625	0.945448622	0.732698958	0.886996732	0.790120858	0.905108345	0.937579687	0.846352703	0.759594325	0.763959401	0.850847551	0.826269266	0.738633779	0.843177701
cg25612480	0.48050538	0.577142857	0.406812992	0.418853061	0.593115245	0.552167373	0.554501378	0.542142068	0.591816547	0.500752212	0.430064309	0.517978077	0.467928159	0.452047846	0.577947733	0.624881425	0.415752172	0.476642988	0.616337233	0.51704389	0.506672618	0.563687493
cg01362243	0.313629443	0.077287016	0.418461963	0.519366197	0.209870656	0.287767327	0.316865912	0.255185352	0.124221669	0.136819093	0.162244373	0.403080861	0.431145717	0.321762525	0.257307692	0.29480028	0.23039494	0.398421765	0.270435215	0.38445985	0.353882632	0.09012308
cg21011139	0.098556496	0.098201011	0.02621053	0.029455519	0.07073996	0.364634971	0.136140191	0.094364108	0.173332657	0.064270398	0.042875833	0.201537115	0.238540978	0.143476077	0.079118376	0.07800815	0.10186111	0.076725257	0.050510719	0.055497587	0.124263493	0.097459697
cg26214742	0.363675397	0.379096546	0.470703125	0.488776249	0.37472013	0.423583461	0.28348308	0.399815838	0.606641561	0.258436214	0.393885689	0.390189078	0.362281369	0.298270385	0.257394588	0.342759979	0.328147508	0.391621129	0.455474705	0.337462083	0.248717949	0.44817819
cg16655791	0.26876626	0.110877109	0.325958744	0.110773383	0.125913389	0.162924138	0.282946862	0.08590259	0.188515093	0.328512881	0.256207507	0.263851248	0.108694937	0.31980226	0.178380402	0.265363385	0.412082232	0.22424864	0.234242115	0.344138593	0.235521251	0.257508096
cg08592305	0.177288528	0.129166915	0.1523935	0.182991861	0.145316603	0.111022044	0.124346049	0.141314598	0.187685548	0.137287715	0.13826729	0.093229745	0.149178475	0.128514963	0.13610214	0.123440135	0.11695809	0.112003152	0.121220573	0.11654645	0.135174176	0.115344001
cg17292758	0.106702665	0.136735489	0.21161479	0.242783709	0.26888819	0.205182496	0.326892039	0.252497311	0.080736175	0.154786888	0.217175157	0.444237092	0.155044008	0.394846383	0.121895661	0.545995045	0.156811621	0.093393496	0.523579509	0.306323815	0.141918884	0.078113524
cg11184748	0.054522363	0.04199685	0.050686019	0.077591036	0.115581601	0.102530874	0.3526229	0.128516656	0.219313234	0.109215783	0.212030126	0.241085739	0.239096137	0.226388934	0.206026983	0.452577843	0.136724852	0.132911843	0.157715365	0.146194654	0.202144932	0.164824846
cg00674706	0.149350075	0.109282325	0.219398912	0.236908702	0.082000711	0.088434425	0.107403914	0.117057096	0.178640242	0.118958825	0.089057412	0.068965517	0.122399655	0.099702627	0.096563252	0.099548646	0.113699284	0.081906289	0.085235451	0.084407216	0.093072744	0.08041214
cg21783599	0.859258382	0.571310459	0.599113143	0.704806842	0.868958851	0.923129979	0.86475934	0.881289771	0.878609794	0.812548579	0.883665065	0.895802077	0.8574192	0.902070221	0.839680768	0.916833031	0.81529328	0.875643447	0.88488107	0.790132534	0.785637273	0.858448291
cg22443762	0.282834453	0.761752247	0.700541015	0.617638441	0.265318185	0.098385115	0.367500744	0.448959803	0.171495747	0.421378811	0.379480997	0.356081018	0.417325995	0.422128259	0.270222447	0.359296152	0.389978214	0.378524407	0.364865719	0.31143439	0.268706723	0.613343366
cg14871601	0.097912752	0.112435296	0.151330613	0.098555114	0.134617157	0.088344018	0.125062585	0.093124972	0.082829555	0.101103016	0.075062003	0.106492067	0.106407274	0.106166532	0.09375	0.275610355	0.121402313	0.105016938	0.105047369	0.078746867	0.09711782	0.089043315
cg18339788	0.029844196	0.027747001	0.071929056	0.119841455	0.038611234	0.026441231	0.046342926	0.026506515	0.030889522	0.09713467	0.024322037	0.026312387	0.035715913	0.084963955	0.031694548	0.020888512	0.05690596	0.028962483	0.023506676	0.032879016	0.024108249	0.032190282
cg10483825	0.095936458	0.085819342	0.073168168	0.173512704	0.087571755	0.09075562	0.083038626	0.105015942	0.085451889	0.108050446	0.087464496	0.091976063	0.081345332	0.106719945	0.092804894	0.096847323	0.094719446	0.098221998	0.095423748	0.103369419	0.109839965	0.094389709
cg05962092	0.263136066	0.03604296	0.383418698	0.125460358	0.591208245	0.348682729	0.5159935	0.136702347	0.176079868	0.279146142	0.240530808	0.27615635	0.443923511	0.10140953	0.158459948	0.249919258	0.34171489	0.611564776	0.076338111	0.42278659	0.182549822	0.138565557
cg17646820	0.178519685	0.059416937	0.234605911	0.660629777	0.353762899	0.128697691	0.190652917	0.262854534	0.050396167	0.071606605	0.31108444	0.128353905	0.22828951	0.346836595	0.300415669	0.059067553	0.296451241	0.221982438	0.16090124	0.309830348	0.061632255	0.227714197
cg20034792	0.176476861	0.054471545	0.029648377	0.242056487	0.082362954	0.141087231	0.068054691	0.025986147	0.011298004	0.036590665	0.058573063	0.142983482	0.038371493	0.144672779	0.098002679	0.075274406	0.038687881	0.035167644	0.06068893	0.058077167	0.116335388	0.024105403
cg08557649	0.171869736	0.120287331	0.121003013	0.133164236	0.129864545	0.118163927	0.215673166	0.11770042	0.161866488	0.10722779	0.215776437	0.199799678	0.148076993	0.145152007	0.169503108	0.210522092	0.13771285	0.130658163	0.156782651	0.136996748	0.363091711	0.123802142
cg22666373	0.194279702	0.08495372	0.25731854	0.161276862	0.138130357	0.098569325	0.270253146	0.10614577	0.469903415	0.172494172	0.068870169	0.254485757	0.221977907	0.130761561	0.101300891	0.376509662	0.255322633	0.167184335	0.148968734	0.155629842	0.142631219	0.054735291
cg18543610	0.35261689	0.33004462	0.390912311	0.317958637	0.320472611	0.566994205	0.313878795	0.350551768	0.290125776	0.354645463	0.402368594	0.477140602	0.451052045	0.33980436	0.298918303	0.337047133	0.190231755	0.347273985	0.438584179	0.213046544	0.406481875	0.199852585
cg02776664	0.043860163	0.027004361	0.037858005	0.154353384	0.02760463	0.02695333	0.053088559	0.030933726	0.029305448	0.020769433	0.022186311	0.037227689	0.029100969	0.029367719	0.028538022	0.032446846	0.018010436	0.018725198	0.03662371	0.026032702	0.110145011	0.028385931
cg19287857	0.672979798	0.560730019	0.530153015	0.460512821	0.560693642	0.534841076	0.821752266	0.451844753	0.472803347	0.612787356	0.584992343	0.695	0.69783811	0.590010977	0.595426561	0.488888889	0.396473552	0.583529412	0.442157559	0.561674009	0.620481928	0.637218045
cg06575065	0.076426347	0.060382372	0.162026472	0.07379824	0.103199102	0.114908336	0.11351665	0.090432663	0.06998862	0.081602371	0.135066292	0.130135217	0.117486516	0.085537273	0.088836669	0.094531791	0.036427076	0.082515064	0.104817909	0.123722431	0.087845678	0.0782275
cg23892390	0.828961714	0.897019424	0.895576923	0.638934824	0.602470852	0.894269402	0.795278586	0.869695612	0.920614383	0.861641799	0.804924091	0.661633141	0.781132393	0.818357269	0.85315772	0.801916787	0.926768099	0.750166733	0.721809459	0.821001361	0.875343608	0.913890635
cg08441806	0.072008863	0.029620853	0.245732016	0.027035523	0.071232598	0.103453545	0.135002067	0.038835973	0.094667618	0.040419389	0.096337953	0.174400173	0.103339728	0.060021324	0.214960096	0.056691197	0.038812898	0.086704757	0.062446614	0.034588696	0.057876375	0.035021004
cg17555373	0.09550118	0.019123643	0.020498888	0.019724331	0.092624855	0.049746574	0.241650227	0.063914402	0.016425499	0.050932861	0.239738727	0.196323398	0.222598294	0.15901375	0.379210894	0.086402154	0.049324449	0.042173326	0.03029823	0.035473046	0.02898516	0.022422874
cg16673508	0.759270094	0.906824513	0.874931238	0.829322971	0.859795826	0.793989222	0.805966764	0.801831357	0.712765957	0.834210957	0.844494632	0.804006185	0.813107201	0.796505869	0.838735178	0.841849089	0.81370895	0.883526641	0.855875358	0.812156179	0.892995706	0.877164816
cg00554413	0.143309436	0.079119572	0.093871993	0.083622484	0.094666714	0.083817995	0.142481269	0.15678845	0.08603156	0.120053049	0.078419072	0.284361915	0.15960029	0.243880166	0.131186024	0.091976829	0.153337778	0.19795494	0.139574583	0.123765945	0.102574395	0.274121068
cg03942051	0.06373477	0.079135311	0.06303208	0.11335056	0.146647479	0.188719386	0.151125081	0.050892983	0.099545287	0.070221252	0.217465278	0.079703931	0.108959697	0.079437655	0.079673423	0.082212127	0.084424936	0.104823256	0.077701437	0.169695933	0.073058059	0.142512192
cg10132208	0.115093363	0.024697196	0.019026897	0.032158596	0.044305276	0.232079057	0.222683027	0.058651523	0.212197353	0.079006961	0.040401699	0.053712847	0.259093216	0.099109894	0.045946782	0.043897331	0.020776728	0.040798834	0.032549839	0.043044207	0.035622122	0.105895881
cg24541835	0.797698662	0.816356678	0.864607833	0.794044108	0.93342821	0.728625386	0.762353784	0.660608155	0.670736616	0.845016292	0.852948017	0.913615983	0.718487649	0.640616087	0.772631462	0.844565689	0.757345316	0.882597706	0.851450557	0.841929322	0.798097153	0.888690052
cg19471574	0.120110715	0.15577149	0.178202899	0.106374422	0.129471033	0.316274487	0.179853155	0.193831379	0.192513369	0.178549891	0.124011959	0.220113951	0.171416508	0.114493443	0.342065917	0.112906504	0.13949445	0.091746491	0.20349619	0.300309162	0.218658797	0.100589536
cg22807877	0.54040807	0.340847914	0.748569943	0.834519211	0.377968253	0.299866941	0.412956188	0.411319916	0.226415094	0.522547652	0.373615725	0.259541369	0.373385519	0.565321008	0.49674543	0.154250443	0.802955612	0.260528075	0.744255381	0.363042516	0.295543393	0.267115061
cg02829688	0.058875588	0.049737199	0.075005977	0.10628336	0.090585478	0.302880779	0.186659829	0.08623232	0.186604657	0.253601262	0.165686783	0.197375843	0.14589634	0.094530103	0.090340175	0.2070032	0.072964771	0.065284386	0.265198097	0.156935245	0.074402485	0.084371408
cg14244013	0.36754207	0.171126845	0.0800135	0.109163628	0.125180301	0.2216239	0.284784495	0.119010639	0.091037174	0.26066813	0.118270799	0.190117831	0.310455339	0.193312396	0.116733473	0.102323587	0.506915339	0.184090298	0.170979462	0.105386052	0.296921938	0.162149254
cg16194233	0.246999607	0.173347427	0.158509989	0.360002365	0.219322784	0.23549062	0.183328226	0.118445914	0.277494177	0.125406564	0.084607186	0.288672733	0.100193174	0.169964829	0.254254975	0.129391657	0.104360025	0.191867191	0.097255739	0.082943327	0.152187307	0.096744951
cg19961043	0.068486327	0.051623597	0.062984679	0.325652618	0.047637094	0.057202459	0.05232787	0.061374479	0.059589464	0.074905683	0.09060302	0.060908848	0.063868031	0.059139203	0.060152558	0.050130701	0.06585332	0.044626294	0.051667531	0.046700162	0.051574835	0.067116531
cg19424265	0.071692784	0.053003957	0.057094211	0.181332842	0.052504448	0.049932295	0.052045612	0.058682138	0.289177815	0.059456399	0.091245201	0.050779162	0.059590115	0.092417507	0.093046033	0.081258868	0.103779991	0.138799159	0.128623735	0.087456052	0.076693524	0.076740012
cg05980726	0.492295535	0.330558859	0.487294469	0.519579752	0.541369863	0.51730503	0.643612928	0.482774674	0.511627907	0.48849327	0.522506302	0.487712112	0.606122449	0.589041096	0.514285714	0.641579097	0.474241695	0.583491822	0.513728085	0.437919463	0.521431102	0.486111111
cg22732253	0.32383329	0.115084557	0.124619547	0.411989622	0.138939863	0.173845097	0.249987479	0.267136577	0.290361886	0.353849609	0.240710718	0.295846314	0.213731797	0.169119793	0.163374899	0.402982056	0.169354839	0.360788114	0.324394527	0.352852087	0.240603954	0.316084968
cg05981335	0.150010146	0.305109416	0.212728705	0.214919411	0.226255047	0.25349094	0.203591948	0.198260912	0.296895973	0.233534732	0.130716656	0.317931391	0.265609774	0.266169376	0.186470976	0.24390943	0.154249798	0.160312485	0.223824731	0.161004361	0.172165962	0.16290126
cg03066050	0.261281476	0.067637225	0.356562276	0.211318286	0.110289408	0.361634966	0.404640523	0.521977237	0.122590635	0.494746351	0.359178093	0.261750496	0.440441815	0.573463226	0.357570441	0.184879513	0.123989792	0.21294008	0.373448582	0.162462589	0.202750371	0.538415469
cg13059459	0.194870666	0.180479486	0.229185952	0.458015267	0.238564258	0.200947102	0.321248868	0.17023165	0.236277157	0.172128032	0.21745777	0.326113023	0.247799276	0.199462524	0.230189546	0.254485621	0.264632111	0.195091594	0.264377578	0.118419681	0.212634102	0.137117013
cg04834228	0.749263974	0.749807463	0.864504013	0.922190902	0.855089341	0.710908565	0.757357098	0.720052492	0.702273296	0.888119322	0.713561486	0.827384041	0.743794547	0.709180929	0.844000414	0.849745095	0.868366789	0.814469131	0.764694617	0.880124718	0.791806474	0.895251479
cg14258980	0.547571993	0.790475118	0.731278655	0.580190342	0.656895937	0.686361797	0.748851199	0.628300122	0.663793103	0.571332501	0.752703174	0.680471687	0.678438662	0.690646896	0.569469034	0.740657569	0.70857656	0.78483835	0.79287753	0.795238861	0.736510412	0.760298683
cg06437004	0.079295055	0.109676952	0.060747009	0.144316436	0.089571601	0.088706436	0.076072997	0.108027461	0.092299202	0.11176474	0.100555864	0.085741586	0.081110591	0.090465404	0.107956143	0.10215732	0.084845241	0.090261508	0.099991936	0.083510353	0.10923176	0.10887774
cg18233405	0.025174076	0.024371485	0.029514256	0.019892338	0.021395671	0.026138152	0.051509408	0.028279054	0.02212972	0.018346741	0.01508718	0.019879086	0.016699676	0.023468291	0.021183073	0.013109956	0.015259273	0.028930818	0.019091867	0.021043663	0.015993494	0.022427961
cg26123029	0.892181836	0.959134199	0.963007014	0.956802992	0.920811729	0.956506603	0.89534962	0.921368518	0.895530199	0.954382287	0.930642076	0.907324432	0.959918305	0.926635823	0.952601207	0.942363237	0.946185831	0.938413383	0.824388024	0.862571429	0.931600779	0.930163476
cg08461949	0.117737829	0.073961562	0.116876231	0.0841329	0.099202597	0.065593511	0.235793925	0.102831935	0.062096751	0.062475055	0.057108707	0.144057848	0.148312524	0.434833938	0.184350353	0.101049815	0.073280189	0.280386287	0.103011698	0.092411531	0.078949482	0.067741332
cg08899895	0.462681469	0.40313957	0.283499006	0.471718871	0.415531255	0.474602832	0.36408305	0.421585498	0.184012066	0.670803994	0.332047422	0.492170698	0.383697609	0.305669758	0.382953568	0.477331353	0.704097738	0.330499653	0.603745347	0.444945098	0.503233051	0.243984842
cg11042561	0.2796343	0.09371479	0.263990475	0.301886792	0.162931994	0.222428579	0.273406353	0.188017325	0.06933686	0.140876242	0.291737909	0.311294766	0.288105478	0.202429895	0.482723422	0.343817099	0.347045273	0.338224812	0.285670917	0.251232241	0.104857707	0.347839559
cg26335633	0.076380717	0.012040343	0.028543047	0.029120836	0.101113897	0.029710145	0.121511297	0.041436373	0.030864957	0.045610809	0.043356082	0.114969946	0.074096863	0.058917888	0.03345258	0.030579115	0.053175557	0.146925325	0.020779052	0.056591472	0.022895487	0.027493075
cg22827250	0.084725321	0.047212276	0.097909381	0.175014933	0.08700565	0.158468597	0.206787271	0.04123426	0.047660206	0.062666486	0.116902384	0.29733088	0.128226963	0.118754111	0.083853167	0.337260107	0.264891863	0.115375723	0.05228119	0.069610744	0.096477997	0.184732983
cg19746780	0.165415751	0.132606438	0.102092658	0.068875652	0.12445043	0.151643938	0.153521347	0.076119962	0.065878783	0.171269502	0.129886151	0.099442573	0.134398824	0.115552519	0.089968893	0.149343069	0.074178304	0.140492741	0.207385877	0.123369188	0.229919803	0.064428064
cg26272623	0.152479937	0.105819125	0.391148325	0.596852693	0.088058371	0.221213394	0.252182858	0.120658225	0.162725256	0.213268927	0.154605263	0.155609612	0.147465015	0.161461708	0.220646651	0.295507139	0.164053624	0.07633457	0.236413262	0.072832633	0.357347731	0.080393079
cg01376402	0.157667538	0.308178469	0.233285493	0.37569138	0.1571867	0.128600337	0.270758723	0.205831359	0.324211324	0.285576977	0.2540221	0.298389463	0.323634904	0.189417011	0.339442489	0.208269813	0.271150394	0.213586314	0.203186981	0.097174021	0.183156324	0.369982357
cg01687401	0.084972911	0.194795143	0.246074097	0.18456468	0.064903209	0.060170482	0.09744718	0.075726419	0.076610979	0.0670725	0.078579833	0.231875546	0.140644868	0.278705746	0.15880936	0.085282226	0.102608696	0.092587812	0.085193983	0.145917805	0.075430014	0.14703125
cg06482188	0.655849468	0.471760797	0.514692787	0.41142444	0.487632509	0.707429449	0.642178126	0.634796517	0.441263941	0.50297619	0.38487208	0.548705532	0.517978426	0.597563946	0.413207021	0.627515132	0.491059147	0.36056338	0.619515885	0.579614325	0.743299832	0.372999304
cg07822928	0.103156713	0.0343122	0.039319837	0.074583635	0.065479018	0.050861023	0.208619814	0.14839106	0.208763241	0.040993708	0.539357248	0.221502255	0.208398847	0.113756008	0.19245648	0.295057761	0.055809056	0.06122449	0.119193419	0.055022181	0.458881521	0.139073192
cg17078427	0.037127234	0.039313273	0.047240282	0.036625093	0.060438788	0.217675164	0.079229122	0.08152421	0.032907875	0.040281426	0.037370477	0.17378732	0.121092255	0.100152699	0.043103448	0.076018553	0.186013087	0.189684346	0.036114297	0.041164591	0.064510196	0.037820108
cg21725888	0.131244631	0.148564065	0.202273131	0.307473983	0.134856896	0.153450713	0.153389185	0.177074958	0.121383799	0.154164552	0.115381775	0.184124881	0.136056384	0.12791344	0.115541367	0.153031355	0.14169832	0.133935976	0.149050674	0.147932152	0.15536154	0.148975872
cg12758687	0.175467914	0.061902877	0.515680393	0.086124857	0.202338305	0.238494554	0.280450426	0.168934583	0.168621439	0.274832439	0.402846583	0.347636105	0.288682026	0.378948127	0.365382265	0.091201411	0.331970589	0.132401382	0.396883422	0.350429876	0.344195577	0.113808368
cg17630392	0.19475064	0.077191769	0.095808723	0.235904628	0.073733613	0.271891971	0.145049211	0.08466012	0.137469263	0.155930059	0.090394899	0.154640172	0.109061555	0.133746264	0.165476928	0.07436244	0.080636061	0.169363501	0.085918854	0.080816221	0.085070819	0.077555104
cg06376520	0.215447166	0.638506477	0.154298809	0.352054577	0.324019992	0.336425781	0.178681117	0.158525781	0.169199281	0.260714683	0.166229527	0.425885579	0.198532227	0.195906779	0.248834893	0.323530757	0.162352389	0.327991578	0.161879996	0.177670016	0.151000104	0.282802971
cg16909733	0.160956479	0.067064353	0.061052004	0.187533298	0.071462984	0.056978233	0.132542429	0.134208929	0.106840391	0.08332685	0.064592864	0.096525331	0.217794598	0.28181977	0.07975572	0.05217805	0.162919435	0.097545123	0.064487136	0.073658969	0.20764526	0.056764241
cg13066043	0.076194853	0.077761181	0.079249101	0.247317502	0.066017728	0.066195411	0.066841908	0.068640613	0.07646086	0.066742198	0.066639742	0.067396236	0.095275175	0.111628798	0.073393988	0.086805556	0.083173128	0.073913321	0.078019649	0.077128023	0.0871786	0.210550296
