	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
cg11618529	0.129634499	0.118879065	0.187236929	0.240728427	0.130575774	0.143537704	0.081534921	0.093706218	0.241133881	0.192779066	0.112099228	0.222092234	0.137585628	0.302152193	0.219464999	0.193354572	0.439412818	0.082696494	0.110976057	0.23681908	0.153151266	0.090412461
cg13080379	0.060179863	0.103898277	0.08629114	0.141638488	0.200314694	0.081950207	0.084003215	0.110996682	0.070543824	0.08224057	0.14099016	0.156076595	0.107329843	0.078177699	0.056602904	0.253342475	0.099426148	0.097736057	0.099960851	0.083337852	0.082725626	0.085818606
cg24073146	0.820631255	0.928069173	0.925854536	0.941886389	0.903269832	0.953641394	0.942192725	0.934689474	0.927069927	0.887967384	0.832677502	0.879980504	0.911375661	0.714225053	0.936185537	0.909945668	0.91692122	0.91538068	0.956768349	0.819620655	0.932733339	0.903973094
cg09287190	0.768583665	0.134362493	0.750984948	0.621223791	0.574511537	0.057264133	0.19347181	0.419713831	0.498214631	0.419762846	0.471623932	0.441915263	0.299276411	0.285811666	0.310189689	0.414291073	0.386104442	0.244652413	0.340302376	0.308823529	0.574449506	0.587164986
cg06902607	0.356491633	0.337544214	0.270822488	0.15372065	0.21494595	0.151750271	0.179258659	0.132026818	0.213964735	0.169659778	0.129408203	0.247025031	0.180947704	0.159101791	0.255363563	0.227971861	0.226892735	0.252329116	0.157583388	0.204170873	0.18051507	0.241961457
cg22536150	0.25726163	0.179893354	0.108883932	0.154461857	0.201636107	0.17948742	0.115325511	0.294380017	0.124798833	0.173697578	0.124837258	0.16279024	0.263473601	0.134537902	0.127692163	0.235552643	0.151818371	0.137660568	0.185083254	0.159935803	0.148730219	0.513053032
cg24035245	0.335385214	0.071213693	0.097549222	0.081766774	0.212958025	0.125534514	0.090464548	0.101598595	0.062459833	0.15290783	0.103067485	0.130526459	0.081390816	0.07641149	0.102691038	0.171791994	0.059582619	0.063456857	0.102152116	0.267457029	0.053886349	0.113482447
cg14556683	0.082404866	0.337377878	0.247641403	0.075884502	0.184782217	0.409253734	0.444633553	0.074276499	0.107707443	0.124614978	0.101615562	0.152983118	0.359514919	0.446457837	0.21602426	0.347106403	0.504340182	0.49207326	0.107674587	0.307263515	0.159886457	0.281023048
cg21810664	0.666963491	0.659741174	0.740417031	0.710499916	0.754254796	0.708008505	0.680468242	0.707032614	0.572039763	0.762849837	0.69239658	0.602699896	0.486192714	0.77539236	0.67259922	0.590304821	0.678914027	0.710834083	0.60596413	0.596559635	0.626055037	0.763766816
cg15157455	0.117831517	0.109215901	0.189778592	0.103375304	0.104889655	0.083268843	0.102138881	0.112454924	0.127781798	0.389489505	0.132303001	0.19513745	0.088712391	0.133172921	0.228555353	0.226018948	0.154554698	0.13072447	0.105280123	0.18660628	0.115204796	0.199270673
cg25845326	0.927862143	0.939670975	0.821016225	0.80491579	0.944482919	0.81989808	0.812547122	0.957102203	0.956568689	0.628561107	0.84819482	0.876115377	0.868655784	0.74791591	0.953390758	0.936693219	0.831308869	0.955228079	0.692391267	0.623549374	0.84943921	0.949446706
cg25612480	0.417678741	0.433439972	0.457177468	0.541608626	0.581818734	0.587165732	0.434063409	0.563203847	0.456305445	0.388604855	0.529846681	0.601468257	0.252600863	0.350929739	0.379733363	0.313766722	0.527445817	0.449713818	0.61836646	0.555804823	0.4918279	0.402791975
cg01362243	0.160360885	0.467312168	0.475542043	0.256786078	0.121323692	0.111662303	0.48667333	0.289019006	0.07100131	0.211694878	0.293706294	0.283688853	0.148454124	0.263337657	0.330060423	0.436694095	0.377646206	0.208920042	0.436541132	0.365420845	0.479241816	0.25431431
cg21011139	0.392649091	0.100079927	0.109275918	0.052715852	0.341393487	0.108492456	0.091162456	0.079076029	0.071729717	0.171988796	0.079805996	0.146435018	0.056748452	0.056024409	0.113244214	0.437830415	0.067370008	0.199719843	0.124539474	0.203150972	0.090877777	0.122549329
cg26214742	0.569539249	0.407216495	0.512253917	0.470568336	0.387199434	0.269348075	0.448767334	0.519300362	0.625	0.464573991	0.515151515	0.364196011	0.392444911	0.384517227	0.330646786	0.638004595	0.455292412	0.30780431	0.303292894	0.329654371	0.400219642	0.593065693
cg16655791	0.043333583	0.230349178	0.419470801	0.197680577	0.189509985	0.225963233	0.03371669	0.158351525	0.365408858	0.26323905	0.043554443	0.225145477	0.174966556	0.148644695	0.252415216	0.518527042	0.129807153	0.155810849	0.311410692	0.20226132	0.397245792	0.139165658
cg08592305	0.180401017	0.130491224	0.136484687	0.129309122	0.333003351	0.124363275	0.123205055	0.164485166	0.176091503	0.152477184	0.20564581	0.095046058	0.402972577	0.131487475	0.099333675	0.168174811	0.37316792	0.170343211	0.132397572	0.114008942	0.130459923	0.107007443
cg17292758	0.395216511	0.143601378	0.358930346	0.28162772	0.14778123	0.074474857	0.60151447	0.174762408	0.335307438	0.291868995	0.549415693	0.225732933	0.20459379	0.542187683	0.329905468	0.340740741	0.520278236	0.137625581	0.450581706	0.480188679	0.115638269	0.139633479
cg11184748	0.233294256	0.451729425	0.402822492	0.265042836	0.19003223	0.23794433	0.07148787	0.09843074	0.121321105	0.09758396	0.044352759	0.266975508	0.490628628	0.044366852	0.160043353	0.053975312	0.04705912	0.163555367	0.171970898	0.139106676	0.241903239	0.139443196
cg00674706	0.140547076	0.121380842	0.081069473	0.08477134	0.230426782	0.073847361	0.10982906	0.146091644	0.149848419	0.102451494	0.137973352	0.06911092	0.107521186	0.091421667	0.086707096	0.324746074	0.156417989	0.086397742	0.122723372	0.142128944	0.078442039	0.069508702
cg21783599	0.921263229	0.852817764	0.897534304	0.830793276	0.892728143	0.670259561	0.924885105	0.910817581	0.914964174	0.886593105	0.534638223	0.882601106	0.875268652	0.820669914	0.880772575	0.77685815	0.853788135	0.847682694	0.886236927	0.811206162	0.886535228	0.763636852
cg22443762	0.278784337	0.5659368	0.284993559	0.135130651	0.24105495	0.333121256	0.318232914	0.311656442	0.396940675	0.144873123	0.506595321	0.378617566	0.682028145	0.473649539	0.24090725	0.268074363	0.440167683	0.435443576	0.655211316	0.388460779	0.239780633	0.302203928
cg14871601	0.105906202	0.094299858	0.09732261	0.093587296	0.098336894	0.181168414	0.092544637	0.086389568	0.093032568	0.114959331	0.089598864	0.093399314	0.167339264	0.097679481	0.101078167	0.252497004	0.086983945	0.131187745	0.110215164	0.11294323	0.09663503	0.106477287
cg18339788	0.029824183	0.024515135	0.051791238	0.016407779	0.024471595	0.02090055	0.04069716	0.026972114	0.075936082	0.078681004	0.041350922	0.020473598	0.092577211	0.027848453	0.029296177	0.160071256	0.239226896	0.030394853	0.03108391	0.215332538	0.021374344	0.065247717
cg10483825	0.072139055	0.095668559	0.118005228	0.095649875	0.360907748	0.095556867	0.096461943	0.09939492	0.104017481	0.213876883	0.066887057	0.102687422	0.162757989	0.094379533	0.282396992	0.322537599	0.105070005	0.200121888	0.165259148	0.208919153	0.112733952	0.076621736
cg05962092	0.270655807	0.594218829	0.147403072	0.234180139	0.183343032	0.25321397	0.33978966	0.402539614	0.071771921	0.576089082	0.123848841	0.40300895	0.113218029	0.359845815	0.198163048	0.530761615	0.662159453	0.601236622	0.3622468	0.140903407	0.276304322	0.215428908
cg17646820	0.381855723	0.114047643	0.110810463	0.085037607	0.129662799	0.111250733	0.200362976	0.116492999	0.113145391	0.594870763	0.106807243	0.154331885	0.246762766	0.078445432	0.68399927	0.124298483	0.230211223	0.061298746	0.070581015	0.147045855	0.05584534	0.079281756
cg20034792	0.051555716	0.055682393	0.031820424	0.020193959	0.033315462	0.07350302	0.072125748	0.028800623	0.062949984	0.01327898	0.04957024	0.070566143	0.094258924	0.062120069	0.032281808	0.105057497	0.063704002	0.020828295	0.111621805	0.058534901	0.057222339	0.031963332
cg08557649	0.245508329	0.240736793	0.237574504	0.116251054	0.126813208	0.110546179	0.121918005	0.127815785	0.120221328	0.314243005	0.128349788	0.160144538	0.142510847	0.142732667	0.128159772	0.295027906	0.217558465	0.161306868	0.173656236	0.295001163	0.134624631	0.177198817
cg22666373	0.112378459	0.141154524	0.270795455	0.110207041	0.229057301	0.065475281	0.091372125	0.146028304	0.500999733	0.12407618	0.152327515	0.258350101	0.220854922	0.361552051	0.55203777	0.175913129	0.154322039	0.21540138	0.263402146	0.14583529	0.102359899	0.064939955
cg18543610	0.249063975	0.376171732	0.213835726	0.452330437	0.340654577	0.348726269	0.156399586	0.216063993	0.31272513	0.207373997	0.458171986	0.347538861	0.747287422	0.197078194	0.332623928	0.35730112	0.25275	0.463208946	0.44282762	0.325070283	0.583551207	0.208389536
cg02776664	0.028226955	0.033000555	0.02316479	0.026719026	0.280887277	0.02687379	0.024277913	0.04148942	0.033362945	0.049106647	0.030543469	0.053451128	0.084760972	0.026009398	0.01892358	0.107632219	0.034257629	0.025894457	0.024705986	0.064919893	0.032643281	0.172566517
cg19287857	0.373225152	0.613101331	0.565079365	0.510032362	0.313048246	0.771920668	0.479902558	0.499627699	0.378746594	0.313518696	0.507963118	0.682465753	0.706160937	0.35031348	0.339700997	0.397827212	0.416030534	0.497103739	0.417779825	0.58386277	0.525904203	0.415275995
cg06575065	0.081926204	0.142175208	0.08797367	0.08434873	0.063515302	0.084562997	0.066728575	0.064843939	0.148777756	0.243925234	0.055429714	0.117915948	0.046707709	0.070125466	0.079465719	0.068228679	0.074748098	0.084351058	0.066003415	0.092747903	0.095052388	0.081536086
cg23892390	0.762744966	0.653248323	0.8058495	0.901417984	0.833452602	0.625454025	0.845170359	0.892248295	0.883460044	0.654227148	0.74891891	0.733156602	0.892918217	0.771813591	0.918243054	0.798625757	0.887957746	0.891753418	0.909195049	0.837066502	0.754856171	0.856333873
cg08441806	0.062678528	0.059527497	0.14860871	0.068739166	0.159341749	0.052945839	0.035126749	0.046062884	0.042561143	0.412235382	0.134239357	0.12295605	0.091824457	0.06814955	0.062418178	0.357056207	0.041515029	0.057298098	0.102727654	0.143610088	0.046752444	0.26501266
cg17555373	0.086026293	0.358497224	0.073469618	0.088913011	0.293403242	0.224808337	0.030851814	0.091407765	0.025166514	0.167032496	0.051402806	0.245659339	0.036012076	0.07288643	0.219649482	0.106489861	0.12823791	0.155529126	0.045628719	0.278773951	0.177149317	0.071255128
cg16673508	0.832459522	0.897697661	0.824543517	0.856943032	0.892328581	0.758340088	0.846749088	0.870787959	0.7406001	0.768131687	0.906864299	0.837634279	0.824071797	0.832837239	0.874563482	0.739755095	0.885287033	0.870133781	0.882035306	0.860010094	0.840353614	0.704452132
cg00554413	0.158644451	0.089249771	0.09112662	0.134339248	0.129835766	0.194896364	0.088797229	0.081234523	0.100775812	0.217950518	0.076012004	0.176473384	0.182718057	0.095691368	0.103164805	0.170616114	0.334739276	0.088027504	0.171522544	0.156000503	0.101400315	0.082138776
cg03942051	0.072262972	0.11457892	0.152561673	0.099975161	0.297731755	0.107129898	0.074309582	0.157448076	0.073667026	0.082923176	0.121278942	0.140626817	0.194687835	0.096447618	0.073235168	0.103353821	0.303845866	0.077428181	0.227177287	0.073321356	0.12930815	0.082029212
cg10132208	0.020714319	0.030395613	0.370580991	0.070271318	0.366585354	0.046154601	0.023845811	0.048141625	0.121063571	0.301266404	0.027845502	0.138007708	0.159045602	0.026298569	0.072062465	0.411175021	0.047705346	0.028955867	0.074790119	0.321230673	0.0455992	0.040903779
cg24541835	0.742731979	0.855355747	0.77446759	0.855937554	0.843786861	0.814648577	0.676279896	0.704527332	0.901847958	0.811367803	0.181973516	0.82152809	0.822690011	0.794352806	0.570414614	0.58160302	0.737215738	0.914593284	0.887949389	0.883666905	0.823849105	0.825811394
cg19471574	0.349763033	0.304416178	0.271494339	0.136918605	0.255086072	0.072413241	0.107955518	0.105596621	0.187509932	0.12094259	0.160095012	0.206852171	0.103873239	0.115961435	0.056797128	0.386413763	0.100840336	0.238197456	0.638184986	0.087352791	0.110088123	0.182716721
cg22807877	0.593652984	0.45056155	0.400439518	0.310779596	0.489990125	0.473296016	0.200965087	0.877885913	0.317674208	0.503151489	0.84110666	0.375020816	0.255837059	0.25566153	0.361597542	0.63144494	0.295934237	0.123743386	0.667385513	0.413782409	0.10932193	0.809737454
cg02829688	0.120992277	0.115748225	0.152951419	0.085717336	0.085396703	0.100407046	0.084055634	0.066273527	0.064046507	0.131892129	0.066817779	0.171223634	0.111929451	0.136270659	0.072402079	0.206999598	0.160570071	0.113620076	0.070880879	0.19293123	0.180744717	0.183988049
cg14244013	0.234311741	0.199448182	0.353989478	0.101296128	0.076697362	0.178638586	0.1353726	0.186669248	0.123178279	0.134612644	0.35397039	0.237678598	0.179308772	0.114953175	0.175432457	0.445991214	0.181793294	0.114366814	0.108551113	0.200308452	0.10702253	0.139165942
cg16194233	0.105465563	0.246825702	0.150609252	0.162555911	0.126339107	0.205786979	0.109224833	0.083687519	0.088632584	0.184177153	0.517047421	0.155021189	0.486548151	0.115893426	0.083837723	0.359784038	0.09137503	0.097252821	0.203000145	0.189837128	0.099871572	0.352282909
cg19961043	0.072756982	0.06154791	0.054082467	0.067504155	0.155938402	0.296165642	0.069224547	0.054409006	0.08537247	0.411530282	0.064561758	0.067544539	0.094703998	0.050259358	0.053851596	0.192132208	0.136822809	0.048823696	0.05466144	0.116627684	0.075643777	0.176960149
cg19424265	0.09910221	0.0618398	0.100540616	0.063264038	0.103306829	0.06251997	0.05726188	0.083219084	0.214108411	0.360217737	0.15295587	0.063277023	0.108290431	0.061866722	0.065820628	0.087540799	0.070638728	0.065670668	0.101371625	0.098327585	0.101859337	0.161840581
cg05980726	0.568706697	0.50166113	0.533825338	0.530254042	0.581794195	0.58674189	0.470467033	0.416257258	0.45764155	0.416407982	0.570990807	0.602704822	0.40795207	0.566293003	0.494836489	0.495272949	0.465973125	0.471608149	0.495774648	0.563303342	0.560496381	0.488670372
cg22732253	0.286446462	0.208435454	0.204078022	0.38255297	0.237606408	0.17425378	0.094434063	0.301463132	0.377796682	0.204525769	0.219685383	0.27803908	0.237038595	0.167103903	0.361677631	0.328998283	0.227702407	0.37082637	0.148330642	0.152615615	0.26118665	0.209487571
cg05981335	0.190687528	0.183132644	0.15836716	0.212222473	0.190493919	0.15400126	0.161246988	0.288474716	0.167937555	0.223625437	0.1949172	0.216850997	0.159815668	0.125936969	0.24187343	0.179969437	0.203795909	0.162129493	0.330133044	0.209859086	0.15390035	0.15522759
cg03066050	0.330020562	0.58826052	0.237044146	0.660281313	0.362861492	0.483713649	0.324604397	0.173419435	0.090189066	0.13577002	0.44518028	0.229231036	0.652630251	0.439705312	0.351360501	0.292328366	0.446334911	0.548233852	0.548788878	0.190525232	0.331746723	0.200740011
cg13059459	0.12238016	0.260057627	0.201760822	0.250977172	0.212043508	0.150832509	0.24405696	0.213860709	0.247297266	0.195061728	0.135023241	0.220129766	0.291530314	0.280912593	0.38002391	0.376526555	0.155112403	0.196254436	0.235040789	0.264799619	0.171117823	0.167858816
cg04834228	0.818025213	0.870897253	0.732823439	0.774912485	0.862688827	0.827436103	0.900390074	0.747788397	0.858117718	0.574825258	0.625288873	0.79283309	0.771774706	0.636392476	0.831573085	0.672756435	0.780980893	0.636873862	0.897582986	0.792714847	0.598748685	0.719330135
cg14258980	0.646108409	0.742226765	0.759517468	0.773001588	0.830653877	0.81604818	0.5160824	0.594683776	0.649210697	0.654424692	0.776515963	0.771428153	0.525486333	0.686984182	0.639395518	0.803215078	0.743497758	0.592009004	0.781884574	0.661843465	0.788179816	0.608058035
cg06437004	0.061748313	0.09802417	0.1142179	0.101733857	0.377894884	0.087635838	0.087822005	0.093390924	0.117389504	0.242159321	0.1030717	0.091804486	0.183390005	0.087898546	0.296143336	0.311440015	0.113654768	0.199054702	0.145064837	0.199841806	0.10398931	0.076720822
cg18233405	0.014568384	0.01336948	0.081374591	0.01677039	0.035499727	0.033214286	0.016705295	0.022972854	0.021702344	0.170977802	0.024958949	0.030064291	0.080852265	0.01986384	0.016648315	0.162093178	0.021457983	0.020472542	0.125931666	0.164630546	0.019247559	0.033684285
cg26123029	0.946693326	0.967230222	0.799694641	0.864281753	0.904279239	0.90213962	0.905612159	0.942041558	0.973081441	0.854559852	0.955596595	0.911423161	0.876279411	0.915856346	0.882386874	0.955035359	0.959944388	0.944871752	0.880322476	0.834746534	0.928194284	0.923783807
cg08461949	0.177361829	0.13441387	0.115974632	0.162926061	0.194310039	0.054741163	0.096833358	0.101227987	0.062187472	0.145630388	0.05067425	0.104810301	0.289081335	0.073869026	0.329961057	0.155357978	0.148475154	0.071183734	0.098114618	0.240095284	0.072206428	0.308406208
cg08899895	0.734907498	0.411917459	0.526824929	0.262914266	0.584505111	0.314990512	0.174015411	0.328592646	0.339913659	0.584932029	0.323546975	0.358264712	0.39724093	0.274614001	0.353228328	0.34993164	0.40839457	0.410568231	0.46238551	0.318525672	0.427295636	0.41313081
cg11042561	0.109005236	0.05934892	0.339643861	0.342642044	0.074656996	0.228496218	0.167117968	0.396643718	0.200573888	0.206039403	0.108589608	0.310463169	0.280040733	0.271906385	0.2684067	0.502236049	0.158198237	0.090884279	0.202815985	0.345216297	0.068422559	0.075333439
cg26335633	0.093292009	0.028491233	0.044980586	0.030339305	0.031050586	0.287668411	0.023370537	0.022672716	0.017705928	0.016531145	0.024359146	0.075961217	0.120480576	0.031340442	0.025288802	0.138741438	0.068555626	0.025486663	0.040102133	0.065442976	0.126568352	0.02474607
cg22827250	0.033265007	0.318095279	0.393662686	0.108178421	0.357621143	0.138955703	0.292565598	0.034448143	0.316143413	0.171549306	0.037580012	0.224514401	0.357878614	0.053167368	0.156220965	0.537981796	0.221658752	0.155757414	0.158871536	0.310648456	0.150910764	0.087487059
cg19746780	0.065650315	0.067183997	0.086105535	0.094498529	0.083175666	0.089233944	0.062842446	0.072716318	0.2622458	0.064762128	0.491961652	0.173028769	0.099592692	0.058566211	0.068430898	0.127630539	0.414626289	0.129297679	0.073235568	0.118166141	0.080343999	0.094500914
cg26272623	0.17354574	0.22372976	0.458556773	0.297548161	0.067456859	0.123346717	0.089311102	0.061912075	0.444100979	0.339502762	0.112907117	0.235326385	0.440117023	0.426584136	0.122346041	0.619458038	0.098837209	0.106974305	0.109025334	0.108523647	0.094739716	0.111018364
cg01376402	0.530896469	0.247832679	0.363758835	0.13854866	0.235755207	0.26975573	0.119253284	0.345510394	0.30830009	0.127504774	0.173642582	0.255880383	0.419874649	0.196632144	0.365184634	0.331795026	0.136731392	0.170830912	0.33777222	0.227660033	0.266581557	0.173018652
cg01687401	0.151523702	0.100128096	0.062561479	0.080163681	0.084698463	0.114457001	0.075292398	0.055965076	0.344157089	0.169951261	0.055586704	0.061930532	0.193970421	0.12460587	0.338796205	0.192056119	0.292725096	0.070163632	0.123942424	0.235973044	0.063466992	0.081629689
cg06482188	0.636663666	0.489601386	0.39270073	0.483951996	0.459615385	0.645461721	0.292172457	0.62065053	0.689333084	0.724342105	0.328244275	0.630863429	0.393078971	0.684046835	0.451453648	0.45148771	0.673808087	0.437014668	0.666053841	0.505603164	0.351316132	0.663377502
cg07822928	0.074076797	0.129588643	0.052460834	0.22119017	0.227691018	0.044255	0.116960844	0.034563601	0.183008927	0.412576009	0.053998569	0.330244498	0.272614482	0.02593377	0.042107524	0.165445561	0.073521635	0.040636042	0.041492906	0.136090842	0.046686718	0.052488534
cg17078427	0.076114862	0.028114835	0.059044345	0.231529082	0.055676162	0.059731729	0.041568945	0.056003016	0.03608639	0.030972738	0.23769558	0.042779961	0.042190496	0.03248721	0.045190014	0.051857708	0.068682637	0.169981316	0.033038348	0.07928137	0.041557552	0.060085837
cg21725888	0.222752463	0.155965192	0.150826032	0.160046353	0.161278315	0.107787875	0.135172319	0.129516885	0.158889939	0.184099916	0.143735837	0.145084477	0.138303836	0.176959306	0.145365821	0.313941698	0.140424742	0.13260582	0.1330436	0.143798611	0.130739772	0.136040331
cg12758687	0.429905562	0.113148984	0.23350132	0.218216332	0.469472308	0.231597846	0.453394035	0.105070178	0.196766099	0.160884383	0.181609922	0.290502133	0.258814205	0.262075376	0.260302246	0.503088326	0.160123689	0.431900016	0.180119875	0.308798138	0.078613461	0.049717152
cg17630392	0.084292106	0.080357848	0.106997201	0.093866402	0.108511465	0.07711762	0.064150516	0.081590902	0.083878449	0.080220986	0.052548086	0.128131461	0.12999002	0.136991089	0.07408297	0.166238768	0.108357398	0.074033578	0.08030371	0.16342472	0.247907826	0.12857446
cg06376520	0.201272358	0.318558428	0.178173219	0.299746806	0.226013432	0.238410183	0.354347826	0.206024496	0.193079238	0.16996315	0.252152033	0.176893829	0.301242611	0.153637283	0.195718984	0.42034479	0.257965412	0.203990942	0.367260033	0.208915919	0.263857042	0.191863019
cg16909733	0.0891339	0.076415892	0.284180228	0.084947069	0.05371179	0.250144676	0.188845401	0.102663308	0.057595533	0.071015455	0.075762618	0.226775856	0.158967824	0.072547121	0.286729999	0.393599161	0.062035376	0.092318018	0.064328865	0.05704163	0.087416902	0.035211027
cg13066043	0.080941756	0.072736633	0.076992315	0.069297453	0.071674971	0.065530735	0.08470948	0.071515462	0.068493771	0.089926395	0.101027226	0.072613485	0.119725985	0.056503826	0.079761095	0.113227165	0.103421352	0.06267428	0.085045481	0.146310023	0.091454701	0.075772035
cg25195643	0.809359251	0.768977653	0.732054016	0.784390189	0.800952226	0.704631298	0.682497128	0.681835067	0.804432855	0.556960086	0.496266667	0.779673431	0.729737362	0.740037746	0.753674643	0.778411015	0.767200772	0.741461325	0.686606078	0.601712111	0.812371374	0.769883081
cg18391694	0.162514498	0.07170034	0.178711031	0.076680805	0.130266535	0.0966569	0.165342199	0.102824437	0.086548268	0.326492251	0.076910074	0.163459712	0.126927534	0.119454431	0.190055139	0.252532504	0.212219462	0.088302132	0.072763443	0.357206971	0.100407449	0.213330371
cg00667751	0.165661093	0.478888386	0.193491916	0.394805663	0.397889801	0.303602853	0.345975706	0.149327613	0.278316881	0.163653215	0.097628782	0.216342328	0.249673582	0.237958989	0.402331415	0.370329997	0.409376787	0.17694701	0.133723123	0.219395239	0.328294946	0.169849102
cg12622597	0.118007663	0.453663339	0.278105982	0.106599299	0.250818334	0.062781253	0.079120901	0.051357862	0.483614243	0.067501713	0.054228828	0.123630228	0.115673849	0.123212127	0.364151408	0.229090114	0.044189152	0.114892186	0.131515727	0.089391384	0.207550352	0.056830783
cg03439587	0.814809373	0.808333424	0.763695068	0.718834034	0.748187151	0.737122092	0.753697698	0.781018878	0.588496887	0.682515168	0.831509618	0.741650849	0.689407733	0.783445293	0.789305136	0.639815225	0.732065906	0.744798634	0.768663942	0.674507853	0.813300135	0.835038322
cg14709460	0.019007185	0.022430975	0.087822381	0.022332853	0.031392321	0.023196124	0.028131593	0.027435153	0.093599264	0.02372338	0.022423345	0.033971149	0.023580955	0.017457682	0.021166586	0.16961244	0.078767483	0.050472381	0.033699897	0.027701271	0.031198472	0.02919382
cg06246094	0.192588327	0.395643798	0.100498103	0.626368298	0.217716447	0.339243908	0.146787833	0.369214268	0.242936465	0.090975594	0.063894414	0.287723268	0.238500332	0.156542558	0.349111389	0.298359336	0.27722063	0.445620404	0.16666756	0.311559159	0.391525708	0.230161035
cg13487983	0.115890377	0.172192536	0.208022841	0.187649726	0.166335264	0.178465689	0.106962356	0.188270156	0.130400076	0.213055877	0.242543113	0.281901399	0.2028085	0.257737818	0.170273348	0.128695703	0.207492049	0.152495939	0.149573149	0.152274381	0.180387852	0.231162942
cg03965648	0.339193524	0.209713767	0.125639713	0.370192505	0.229291352	0.234029104	0.286645288	0.117588989	0.146470789	0.338755575	0.342056326	0.292466668	0.314817547	0.198569996	0.303799423	0.449566704	0.347054923	0.179770085	0.116888222	0.187979043	0.221113368	0.119616965
cg23016129	0.032345468	0.086624156	0.046031938	0.053101065	0.051876266	0.093176035	0.03584641	0.061488076	0.077716842	0.305906314	0.04531201	0.168809446	0.050929572	0.085582262	0.125451991	0.316088517	0.08158889	0.187456721	0.072575479	0.212102953	0.043844611	0.056490194
cg01624238	0.438891638	0.49862259	0.592711683	0.383645533	0.684339116	0.413112852	0.415670651	0.381598063	0.472597299	0.37486911	0.419953596	0.593935927	0.432217811	0.430100948	0.442902458	0.361420017	0.384240455	0.161726116	0.292801952	0.438141391	0.4444685	0.701343438
cg27392792	0.032399861	0.027701802	0.260156693	0.046945701	0.202665312	0.077738947	0.080116987	0.030283912	0.324239981	0.237750859	0.029185092	0.059750061	0.177360567	0.043895802	0.066466391	0.459378667	0.052253768	0.052865806	0.047440798	0.293062459	0.040886157	0.099639871
cg15006681	0.654832593	0.85401999	0.594727517	0.504075443	0.537372485	0.630553281	0.563315216	0.844210975	0.660749104	0.632639631	0.61097506	0.73489588	0.644955486	0.780832319	0.79717531	0.810293492	0.746790621	0.497335222	0.669915634	0.650430254	0.541715156	0.490649206
cg12220691	0.100124337	0.07533963	0.117144531	0.092415045	0.115648969	0.094254978	0.124384742	0.124585565	0.120062206	0.147038955	0.117722466	0.072801151	0.134321166	0.087506805	0.076451678	0.125909058	0.07658408	0.095703355	0.091221773	0.104044701	0.100670561	0.080546845
cg25486143	0.025973479	0.041445143	0.040423667	0.032370676	0.020359313	0.025609834	0.072407327	0.028503829	0.048740328	0.056642997	0.036996676	0.024100002	0.060283815	0.037387543	0.033198816	0.200461768	0.041056081	0.025609607	0.030016718	0.122420494	0.032379604	0.042858668
cg25585712	0.030839345	0.034829815	0.025616022	0.047693123	0.044391252	0.039404553	0.038239243	0.040937437	0.040896463	0.330629446	0.03379224	0.087000623	0.114698685	0.039681811	0.037436788	0.121961901	0.135995226	0.197371423	0.039799011	0.087905007	0.038962367	0.107697868
cg13794993	0.149960625	0.116712463	0.212092313	0.126525003	0.106036505	0.12462159	0.113448135	0.114400596	0.124549959	0.140957002	0.109765198	0.132706887	0.115632256	0.102509312	0.104916104	0.097525541	0.222607462	0.123522616	0.134161865	0.240635453	0.294577944	0.155001874
cg15606745	0.416654004	0.467733257	0.459706488	0.512976037	0.368135067	0.495605361	0.529890833	0.36697751	0.415115497	0.412902315	0.448984646	0.464980054	0.376223092	0.424463084	0.473897431	0.39077063	0.427189542	0.50475123	0.444901385	0.472626246	0.471643164	0.491156033
cg12134633	0.424413553	0.325403568	0.509433962	0.346122779	0.364663891	0.22673964	0.458191126	0.274400685	0.594052224	0.487246226	0.660366214	0.399650553	0.441048035	0.44600939	0.45949166	0.649749024	0.500394633	0.583669355	0.290972831	0.383251232	0.332088225	0.363974612
cg24609424	0.769359425	0.680682419	0.681776365	0.717965104	0.671549858	0.711735537	0.640553948	0.640826623	0.640637541	0.567299321	0.663811312	0.743636998	0.645947686	0.682063026	0.724883884	0.642822452	0.631479913	0.705331469	0.669593209	0.691109249	0.687834533	0.763961281
cg04910313	0.920952682	0.905010319	0.927993019	0.916429828	0.776223951	0.723934544	0.854249535	0.881344022	0.555417855	0.868005402	0.920791654	0.817934254	0.88494957	0.87747948	0.889339779	0.714182419	0.882546471	0.853589909	0.931387067	0.774102524	0.928368296	0.565780874
cg15475851	0.023135947	0.014685853	0.016241182	0.021007924	0.114961738	0.028321386	0.025534774	0.043055945	0.049792092	0.151664317	0.026210302	0.027225583	0.022656877	0.02001702	0.031554888	0.036956134	0.053953269	0.024079612	0.022227995	0.067480842	0.039046005	0.018745278
cg18628732	0.260396202	0.284722812	0.262148247	0.201362089	0.164312816	0.275693385	0.441489352	0.204666667	0.180147059	0.268305304	0.265177948	0.265332592	0.155175364	0.365928938	0.131819782	0.438764083	0.158894105	0.112076595	0.512851598	0.362578558	0.367816609	0.225525248
cg23690350	0.133129382	0.134169033	0.172155122	0.087104217	0.306792178	0.058935376	0.070166145	0.129858755	0.070213371	0.107575135	0.077783064	0.108852966	0.070772907	0.059158682	0.038602229	0.15930656	0.162784949	0.051102525	0.054530341	0.10831648	0.131275998	0.054521695
